wav_file,label,transcription
Ses02M_impro05_M016,0,theft ? don t you know like all these people that are work you keep like an eye on them how can they get away with 
Ses04F_impro07_M003,4,you serious ?
Ses02M_script01_1_M029,2,so what i m not fast with women .
Ses03F_impro07_F003,4,pregnant ? what are you talking about ? no .
Ses03M_script03_2_F028,0,mind your business .
Ses05M_script01_1_F029,2,no . i don t want a look your father thinks he s coming back chris . you marry that girl and you re pronouncing him dead . now what s going to happen to your father do you know ? because i don t .
Ses03M_impro01_F020,2,really ?
Ses04M_script03_1_M000,3,good god .
Ses03M_impro02_M033,4,are you kidding me ? no .
Ses04M_impro04_F010,4,excuse me ?
Ses04F_script01_2_F009,0,probably a hundred people told her she s foolish but she s waited .
Ses02F_impro06_M009,5,well that s that s good you know . at least i don t know . i mean it s it s better to go to goout that way than . . .
Ses04F_impro01_F007,2,okay that s nice . that s nice but i have done everything you people have told me to do . i don t understand why you can t just help me get this done . it s simple right ? license . i need it . can we just do this please ?
Ses01F_script03_1_M003,3, breathing 
Ses04M_impro03_M020,1,yeah i don t know . laughter but yeah so anyway well i wanted to tell you that you know cause you re one of my good friends and you re kate s one of her best friends and 
Ses04F_impro07_F058,1,excellent . drive drunk people around because you know that s all campus cruisers for .
Ses01F_impro07_M005,1,this is so i am so happy that you re going to stay . you re not going to . . .we should totally throw a party .
Ses05M_impro04_F035,5,well um is that kinda like the side of you that you let people see when you go into these job interviews ?
Ses02M_script02_1_F022,2,it s ridiculous .
Ses03F_impro07_M018,4,oh my god . that s i heard it s top five in the grauman scale or something .
Ses03F_script02_1_M004,1,oh though if i can t tell it probably isn t them right ? it probably would be unmistakable wouldn t you think ? hey how you doing ?
Ses01M_impro04_M013,2,i come across angry ?
Ses03F_impro03_F012,1,yeah i said yes but i yeah i mean 
Ses05M_impro04_F031,5,okay . all right .
Ses05M_script01_1b_M040,0,well i am thinking like that .
Ses03M_script01_3_F021,1,not like that you re not .
Ses04M_script02_2_F025,0,no .
Ses04M_script02_2_F007,0,we just have different ideas about what this evening is supposed to look like .
Ses04M_script01_1_F031,2,alright then mom .
Ses01M_impro06_F018,5,it leaves a hole for you too .
Ses05M_script02_2_F011,2,you don t understand anything i am saying .
Ses01M_script01_1_M035,0,yes yes i like it for one hour a day . i don t care if i have to grub for money all day long when i come home i want it nice i want a family i want to kids and annie is in the center of that .
Ses04M_script01_3_M026,2,just about all .
Ses04M_impro08_M023,5,no no no it s cool . it s cool . it s cool . so um
Ses01F_script03_1_F029,1,the manager came in he found us rolling about the floor biting and scratching like panthers . laughter how utterly utterly ridiculous .
Ses02F_script02_1_M015,1,i can t believe i forgot . i m like a kid . it s amazing i got out of the house with my fly zipped .
Ses05F_impro05_M051,5,so you d like the fifty dollar voucher ?
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses02F_script03_1_F002,3,what re we gonna do ?
Ses01F_impro05_M009,5,yeah . yeah i don t see i don t see any 
Ses02F_script01_1_M025,0,to hell with that .
Ses05M_impro08_F006,5,pretty much yeah i don t know if it s like bad phone lines or something .
Ses02F_script03_2_F032,2,there aren t any people upstairs . it s a photographer s studio .
Ses05M_script01_3_M018,4,i kissed you .
Ses04F_impro02_F017,0,thanks that helps .
Ses04M_script03_1_F002,3,what are we to do ?
Ses01F_script03_2_F030,5,why ?
Ses02M_script02_1_M006,1,how you doing ? you know what i forgot ? i forgot to bring my flashlight . how how could i forget to bring my flashlight ? how could i be so stupid ?
Ses03F_script03_2_M034,0,well i suppose the people downstairs then .
Ses04F_script03_1_M001,3,i wonder .
Ses02F_script03_2_M013,0,you needn t be so grand just because you don t happen to want any yourself at the moment .
Ses04F_script01_2_F014,2,because if he s not coming back i ll kill myself .
Ses01M_script03_1_M001,3,i wonder .
Ses03M_script03_2_M011,0,no particular reason . anyhow they were very small ones .
Ses01M_impro01_F000,0,next .
Ses03F_impro08_F026,5,sir 
Ses03F_script01_3_M031,2,just about all .
Ses05F_impro04_M006,2,i
Ses04F_script03_1_F005,1,ahh . it sent shivers up my spine .
Ses04M_script03_1_M001,3,i wonder .
Ses04F_script01_1_M029,0,so what i m not fast with women .
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses05M_impro04_M037,2,no i just showed that for you garbage .
Ses04M_script01_3_M022,2,yes i suppose there has been . but it s going from me .
Ses05M_impro07_F023,1,so when do you know like where you re gonna live ? and 
Ses02M_script02_2_F027,2,no .
Ses03M_script02_2_F044,1,oh you brought refreshments .
Ses01F_script02_2_F000,5,that s the wind .
Ses02F_impro06_M016,5,no you ll never forget him .
Ses02F_script03_2_F037,0,stop it . go away . i hate you .
Ses02F_script03_1_F001,3,well nobody know we re here except freda and she wouldn t ring up .
Ses02M_impro04_M018,2,i know but i mean if that s the you know i m either like the worst at this or just the most unlucky person on the planet i mean this doesn t
Ses01F_impro03_M001,5,yeah . i heard .
Ses03M_script02_2_F036,2,i can t help thinking about being somewhere else .
Ses05F_impro04_M007,5,no it doesn t pay the bills but it would pay something . and it would help you get somewhere else .
Ses04F_script01_1_F009,4,what ?
Ses01M_script02_1_M010,5,of course our flashlight . what s your is mine mi flashlight es su flashlight .
Ses04M_impro07_F001,4,really ?
Ses01F_script03_2_F021,0,they sting . i don t care . do you understand ? i don t care if they bark and they roll about like hoops .
Ses02F_script01_2_M017,0,look at you . look at you shaking .
Ses02M_script03_1_M006,3,what do we do if they suddenly walk in on us ?
Ses05F_impro03_M002,4,shut up .
Ses02M_impro02_M008,2,i hope so because i m not going to be able to survive without all that . i don t know what i m going to do .
Ses04F_script03_2_F042,0,oh i am . let go of me .
Ses03M_script02_1_M017,5,do you want my jacket ?
Ses03M_impro05a_M017,0,sherlock holmes . god where s my luggage ?
Ses04F_impro03_M002,4,are you serious ? you re getting married .
Ses02M_impro08_M027,5,and you know just i mean be careful in the future if um
Ses03F_script02_2_M005,5,carla can i ask you something ? don t take this wrong but are you having your period ?
Ses01F_script03_1_M000,3,good god .
Ses04M_impro02_M014,2,i m not going to stay more than a year . i ve agreed to a year
Ses02M_script03_1_F016,3,well what happens if one of us dies does the one that s left still laugh ?
Ses03M_impro03_M004,1,okay we were at chuck e . cheese .
Ses01M_impro05_F017,5,i have some unfortunate news uh that your bag isn t going to be 
Ses03M_impro03_M038,5,i m still working at my parents restaurant . busing tables .
Ses03F_script02_2_M041,1,it s not champagne .
Ses01F_script03_1_F000,3,is it them ?
Ses02F_impro04_F002,2,oh we re not hiring at this time or thank you we already have your information on file we ll call you when we re ready .
Ses05F_impro07_F012,1,thank you . i know i m really really really excited .
Ses01M_impro03_F001,4, breathing 
Ses02M_script01_1_F017,2,what do you want me to do you re old enough to know your own mind .
Ses04M_script03_1_M000,3,good god .
Ses03M_script02_2_F009,0,okay . twice is as many times as we ve tried and that s ever .
Ses05F_impro03_F034,1,yeah she yeah that s my type .
Ses01F_script03_1_M001,3,i wonder .
Ses01M_script01_2_M009,2,what do you want me to do ? what do you want ?
Ses05F_impro02_F006,3,iraq .
Ses01M_script02_1_F002,4,what flashlight ?
Ses02M_script02_1_M030,4,for real ?
Ses03F_script01_1_M019,2,come on you know that s not only my business .
Ses04F_script01_1_M015,2,alright alright alright . listen . you know why i asked annie here don t you ?
Ses03F_script01_1_F031,5,there s nothing wrong with it .
Ses04F_impro01_F013,2,look can you not just help me ?
Ses03F_script01_1_F025,2,and she she s larry s girl .
Ses01M_script01_1_M010,2,i just why shouldn t he walk the nights waiting for him huh ? do we contradict him do we say we don t have any hope any more that he s not coming back ?
Ses01M_script03_1_M001,3,i wonder .
Ses04F_impro04_M014,5,yeah i understand but 
Ses05M_impro02_F003,3,you didn t did you tell them you have two young children at home ?
Ses05F_script01_3_F003,1,no . but i m not going to stay .
Ses01M_impro03_F010,1,well i ve known people who have done this before . yeah . you just it s really fun actually cause you have like a fake engagement party and all your friends come over and like . . .
Ses02M_script01_1_M024,0,i don t know why but every time i reach out for something that i really want i have to pull back cause someone else will suffer . my whole bloody life time after time after time .
Ses01M_impro04_M015,2,okay . you re my friend you can tell me stuff . you can tell me honestly stuff okay ? please .
Ses01F_script01_3_F021,1,not like that you re not .
Ses01F_script01_1_F002,4,how could he see it ? i was the first one up he was still in bed .
Ses01M_script03_1_M029,1,come here darling kiss me
Ses04M_script01_1_F008,4,what ?
Ses02F_impro06_F013,2,you start to lose like that image after a while .
Ses02M_impro07_F002,4,oh u .s .c . ? oh my gosh that s awesome that was your top choice right ?
Ses01F_script03_1_F010,1,yes . meaning just that .
Ses02M_impro03_M021,1,oh yes they they you know they love her and so i mean . . .
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses01F_script02_2_M000,1,look at this all of the hairs are standing up on my arm .
Ses02M_impro07_M026,1,i m looking forward to getting there . i mean god the campus is cool you know it s like all just very confined i mean just you know it s a college campus you know it s like
Ses01M_script01_3_F019,2,no what is it ? is your mother ?
Ses01F_script02_2_M011,2,they ll show up this time .
Ses04M_impro03_F019,1,it s fantastic . i congratulations . it s amazing .
Ses02F_impro06_F006,2,i mean he was like really conscious right up until the end . you know
Ses01M_script02_2_F038,4,are you kidding me ? for heaven sake augie anything i m doing i d rather be doing it with you .
Ses02F_impro06_F000,2,um johnny died yesterday .
Ses03F_script01_3_M029,2,you know when i went overseas . i said i was in command of a company .
Ses04M_impro08_F019,4,really ?
Ses05M_script01_1_M035,0,i have been a good son for too long . a good sucker . i m through with it .
Ses04F_script01_1_M021,0,sometimes you infuriate me . you know that ? isn t it your business too if i tell this to father and he throws a fit about it .
Ses02M_script01_3_M013,4,why didn t you ?
Ses04M_impro01_M023,2,fine which line is it ?
Ses05M_script01_2_F002,5,nobody comes seven hundred miles just to see .
Ses02F_script01_1_F017,2,i ve got an idea but what s the story ?
Ses03F_impro07_M029,1,uh oh .
Ses03M_impro02_M034,2,so i have you want me to choose between you guys or my career ?
Ses05F_impro08_F030,5,i m sorry that it was an inconvenience .
Ses01M_script03_1_M000,3,good god .
Ses03M_script01_3_M029,2,just about all .
Ses01F_script03_2_F036,0,i won t . let go let go of me . listen listen ? i m sick and tired of listening to you you sadistic bully .
Ses05M_impro04_F003,5,what have you been trying ?
Ses03F_script03_1_F009,1,don t laugh at me . i m serious .
Ses02M_script01_1_F033,0,what the hell is this are you crazy ?
Ses03F_impro08_M004,2,fine sorry . okay my phone s been on the fritz for like three days . i can t get any incoming calls . what what is going on ?
Ses04F_impro07_M039,1,actually you know there s this there s this really cool restaurant um i don t know if you it s red lobster . it s like down on
Ses05F_impro05_M010,5,okay and what is that ? what kind of bag is it ?
Ses01M_script01_1_F001,4,when ?
Ses05M_script03_2_F001,5,only a trivial little broach .
Ses02M_script01_1_M005,2,i could hear him right through the floor in my room .
Ses04F_impro02_M015,2,i want you to leave . i want you to leave the service .
Ses02M_script01_1_M041,2,yes on this i would .
Ses02F_impro01_F021,0,who you always use your driver s license . i mean you re not coming to the d .m .v . if you re not over sixteen and that s when you get your driver s license so you re never gonna need it anyway .
Ses01M_script03_1_M041,1,we were very much younger then .
Ses03M_impro07_F004,4,no . you didn t get into production . there s no way .
Ses02F_impro04_M005,5,no . it s i mean it s competitive you know . that s that s what it is . that s what you gotta be is competitive .
Ses03M_impro07_M017,1,this is so exciting . this is like a new chapter in our lives .
Ses04M_impro08_M006,5,i am seeing the two hundred dollar charge .
Ses01M_impro04_F022,5,i m just saying that maybe you should take in some information before you produce more of your own .
Ses05F_impro05_F026,2,why do i need flight insurance ? why don t you guys just guarantee that you re going to get the stuff that i leave with to my destination ?
Ses04M_impro07_F000,4,what no way .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses03F_script03_1_F002,3,i mean nobody knows we re here except for freda and she wouldn t ring up .
Ses02F_script02_1_M028,1,alright . but it s fish that do something that none of the other fish do . like the swallows returning to capistrano or the lemmings throwing themselves off the cliffs .
Ses05M_script03_2_M037,0,turn it off . it s driving me mad .
Ses04F_script02_2_F038,2,i didn t say that .
Ses04F_impro04_M015,5,i don t know . well like i don t know . i mean 
Ses01F_script02_1_M009,5,oh . . .well . yeah of course .
Ses02F_script01_3_M025,2,just about all .
Ses03M_script03_2_F001,0,presents ? a trivial little broach .
Ses05F_script01_3_M010,1,you feel it s wrong here don t you this yard this chair ? i want you to be ready for me annie . i don t want to win you away from anything .
Ses01F_script01_1_M002,5,four o clock this morning . i heard a crack and i woke up and looked out . he was standing right over there when it cracked .
Ses02M_script01_2_M005,5,well so what ?
Ses01M_impro06_M024,2,you know it s like affecting a lot of people it s not just me you know ?
Ses02F_impro06_M005,5,it s good you know . you know it hurts i know . i know what it s like to lose someone like that .
Ses05F_impro07_M035,1,good . we ll have to have one soon you re going to have to go to school in a couple of months .
Ses01M_impro02_F015,2,it s not the same though .
Ses04M_script03_2_F000,0,that was the first time you ever hit me .
Ses05F_impro03_M012,1,thanks a lot . well okay you ve got to tell me the details . what did he say ? where was it ? what happened ?
Ses01F_script03_1_F000,3,is it them ?
Ses01F_script03_1_M003,3, breathing 
Ses05M_impro02_F019,3,i mean i i know that you re a good soldier but not everybody else is . and what if
Ses03M_impro02_F005,4,next week ?
Ses03M_impro07_M023,1,some miso soup . you can get whatever . you can get a vat full of miso soup . god .
Ses03F_impro04_F021,2, breathing brian 
Ses05F_impro06_M025,5,do you know what if it was me that died i d really want you to be crying and being really upset too any way . so i think you should definitely do this because it s trying what it s supposed to be .
Ses01M_script02_1_F011,2,it s after eleven let s go home .
Ses03M_script01_1_M022,0,oh see then it s just not my business . god you infuriate me sometimes . isn t my business too if dad throws a fit ? huh ? god you have such a talent for ignoring things .
Ses03F_script02_1_F013,2,i don t know why you re getting so excited . i mean it s not like the landing of the moon or something . it s just fish . fish that nobody eats .
Ses01F_impro03_F008,1,yeah . well . you know because he s leaving the next day .
Ses03F_script03_2_M027,0,i imagine that you let him kiss you quite a bit more then didn t you ?
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses04F_impro02_M005,2,you don t know that .
Ses01M_script01_1_F030,0,that s a good answer but it doesn t answer anything . you haven t seen her since you went away to war it s been five years .
Ses05M_impro07_M002,1,yes ! i just found out today . i just got the letter .
Ses02M_script02_2_F019,2,just dancing barefoot in the sand drinking champagne out of the bottle .
Ses05M_impro05_M001,5,so um what do i do ?
Ses05F_impro04_F015,2,i m just so scared to start over i mean . i put so much time and energy into being here .
Ses03M_impro02_M032,4,what ?
Ses01M_script01_1_F011,0,what do you mean a mistake ?
Ses03F_script01_3_M017,4,why didn t you ?
Ses01M_script03_1_M021,1,we are figures of fun all right
Ses04M_script01_2_M007,5,line .
Ses05F_impro02_M036,2,all the time every day every day . they have e mail over there and stuff like that right ? i can send you pictures .
Ses03F_impro06_F010,2,it s weird i think . i feel so alone you know ? what am i going to do now ? now that he s gone .
Ses01M_script02_2_F039,4,yes don t be ridiculous . don t you know that ?
Ses01M_script02_2_M034,2,well welcome to the human race .
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses03M_script02_2_F003,0,yeah . everyone else was sold the same thing . i mean look it keeps us excited it keeps us coming back for more and you know keeps us thinking life s going to start any minute now .
Ses01M_script01_1_F040,0,all right but you don t think like that because what the hell is this all for . this is all for you what are we working for chris ? the whole shooting match is for you .
Ses04F_impro06_M010,2,you re okay
Ses02F_script02_1_M001,1,this is great isn t it ? look at the night we ve got here couldn t be better .
Ses03M_script01_3_M034,2,it was a kind of responsibility man for man . you understand me ?
Ses02M_script03_1_M006,3,what do we do if they suddenly walk in on us ?
Ses02M_script03_2_M022,2,oh nonsense they have a little bag of venom behind their fangs and they snap .
Ses02F_script01_1_F035,4,what the hell is this ?
Ses05M_script01_1b_M009,2,why shouldn t he dream about him walk the nights waiting for him ? do we contradict him ? do we say outright that we don t have any hope anymore ? that we haven t had any hope for a long time ?
Ses04M_impro02_F028,2,you re not really giving me a lot of options .
Ses05F_impro02_F006,3,iraq .
Ses03M_script02_1_M042,1, breathing so what do you think ?
Ses02M_impro08_F011,2,and it was like something like eight hundred dollars . i don t remember . it was just a lot and i have thing in front of me right now but 
Ses04M_script03_2_M022,0,going out somewhere my dear ?
Ses02M_impro08_M022,5,yeah yeah . maybe we ll uh 
Ses04F_script01_3_F014,1,i was waiting for you chris . till then you never wrote and then when you did what did you say . i mean you sure can be ambiguous you know .
Ses02F_script03_1_F002,3,what re we gonna do ?
Ses03M_script02_1_M024,1,well this is like the highlight the one night of their lives and that flopping around that s laying eggs or spawning or mating or whatever you call it .
Ses05M_script01_3_M012,4,why didn t you ?
Ses02F_impro03_M006,4,what ?
Ses02F_impro07_M001,1,oh you got what ? where ?
Ses05M_impro06_M008,2,and he s gone now and i i just can t believe it .
Ses01M_script03_1_M039,1,i will never forget the look on his face .
Ses03F_impro07_M023,5,fuck boston .
Ses02M_script03_1_M006,3,what do we do if they suddenly walk in on us ?
Ses01M_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses04M_script03_2_M049,0,you re a vile tempered loosed living
Ses02M_impro08_M000,5,all right . customer service this is steve .
Ses05F_impro08_M024,4,really ?
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses01M_script02_2_F039,4,yes don t be ridiculous . don t you know that ?
Ses03M_impro08b_M016,5,go in there yeah go in there . tell them brent backersen sent you .
Ses03M_script02_2_F011,0,augie god dammit don t ask me that . you always ask me that . i hate it when you ask me that . it s insulting .
Ses03F_impro05_F011,0,what ? there there s hundreds of thousands of dollars worth of stuff in there .
Ses03M_impro04_F031,5,sixteen hundred .
Ses02M_script03_1_M003,3,we re all right darling aren t we whatever happens ?
Ses04F_impro04_M013,5,i mean well i mean i don t know it doesn t really affect my life you know .
Ses01M_script03_1_M040,1,oh . . .
Ses04M_script03_1_M002,3,it must be them then .
Ses03F_impro02_F041,2,i didn t expect this to happen . i never planned for this . some things you just don t plan for you know .
Ses02M_script01_3_M013,4,why didn t you ?
Ses02F_script02_2_F017,2,and while we were dancing you said the softest most intimate things to me right into my ear so that i could feel them as much as hear them .
Ses04F_impro02_F016,2,i do have to go . and i need to know that you re here waiting for me and that you believe that i m coming back .
Ses03F_impro01_F002,5,what s wrong ?
Ses01F_script03_1_M000,3,good god .
Ses02M_script01_2_M017,0,look at you look at you shaking .
Ses05F_impro06_F011,2,yeah he kind of did a lot of things but we acted together sometimes .
Ses05M_script01_1b_F001,4,what do you mean ? i was the first one up he was still in bed .
Ses01F_script01_3_F006,5,sort of embarrassed ever since i got here .
Ses05M_impro04_F005,5,well i mean right now i m just doing a little bit of everything . and i don t i don t think that i m in like a profession like career oriented place .
Ses03M_impro05b_F010,5,no actually it was . . .this is the first time this has ever happened . i don t know what happened 
Ses04M_impro02_M031,2,look i 
Ses05F_impro03_M036,1,you . . i can t believe it . i m so happy for you . this is exactly what you wanted . it s your dream come true .
Ses02F_script02_2_M014,2,all right . look i ve been trying to work this backwards but i cannot seem to figure out the exact moment that we took a turn for the worst .
Ses01M_impro07_M005,1,yeah everything . every like free ride and i get to you know like be on like a trojans sports team too . and it s like cool . isn t it awesome ?
Ses05M_impro02_F016,3,oh my god .
Ses02F_impro03_M007,4,that that is the most romantic thing i have ever heard .
Ses04M_impro04_M005,2,yeah i tried that . and there was like yeah like i did like one thing once . but like that s not it doesn t last very long . and it s not enough to live on .
Ses02F_script01_1_F034,2,i just give it some more thought .
Ses03M_impro02_M032,4,what ?
Ses01F_script03_2_M014,0,really amanda .
Ses02M_impro05_F012,5,sometimes it gets stolen sometimes it gets misplaced on another plane and
Ses05M_script02_2_F005,0,god damn it augie . seriously you always ask me that . why do you ask me that ? i hate it . it s so insulting .
Ses02M_script01_3_F019,2,well what s wrong ? i mean even in your letters there was some something ashamed .
Ses05M_impro02_F008,4,what ?
Ses05F_script03_1_M019,1,no no it isn t . death is very laughable . come such a cunning little mystery all done with mirrors .
Ses01F_script03_2_M021,0,snap snap snap . you know you are like a little adder .
Ses01F_script02_2_F047,5,or not .
Ses01F_impro06_M001,5,is there anything i can get you ? do you want me to take care of anything for you or . . . ?
Ses04F_impro07_M003,4,you serious ?
Ses04M_impro02_M012,2,look honey it s it s it s only going to be a year .
Ses03M_script01_3_M010,1,i love you .
Ses01F_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses04M_impro03_F016,1,big and shiny . you re such a guy . laughter 
Ses04M_script02_1_M024,4,for real ?
Ses01F_script02_2_M015,2,okay . i m trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here .
Ses02F_script02_1_F005,5,yeah .
Ses04F_script01_1_F001,4,how could he see it ? i was the first one up . he was still in bed .
Ses03M_impro02_F022,2,and watch our child grow see her take her first steps her first words .
Ses05F_impro04_F000,2,brian i need help .
Ses03F_impro04_F024,2,yeah
Ses03M_script01_1_F007,2,starting to dream about him again . he s walking around at night again .
Ses01F_impro05_F002,2,i need my bag .
Ses04M_script01_1_F033,5,just give it some more thought .
Ses01M_script02_2_M040,5,right .
Ses05M_script03_2_F026,5,you always had a weak head .
Ses04F_impro06_F002,2,i just i just thought he would have longer you know because i m i mean when he found out he was sick we knew that wasn t good but i just i just thought that it would take longer you know ?
Ses02F_impro02_F003,2,i don t think so .
Ses04M_script01_2_F000,0,why did he invite her here ?
Ses03F_script03_2_M029,0,i m not in the least bit drunk .
Ses04M_impro01_F011,2,but you re gonna have to go get in that line to
Ses04M_script02_2_M038,4,yeah ?
Ses05M_impro05_F009,5,did you have insurance on your flight ?
Ses01M_impro01_M028,2,just try and help me .
Ses04M_script03_1_F005,1,oh it sent shivers up my spine .
Ses05M_impro07_F028,5,all dudes ?
Ses02F_impro03_M007,4,that that is the most romantic thing i have ever heard .
Ses03F_script02_2_M006,2,okay then what s bugging you ?
Ses04F_script03_2_F005,0,what of it ?
Ses03M_script02_1_M041,1,oh i m giving myself goose bumps . look all my hairs are standing up .
Ses03F_script03_1_F003,3,what are we to do ?
Ses01M_script03_1_F002,3,what we re going to do ?
Ses04M_impro08_F021,4,so you re just going to take care of this for me ?
Ses02M_script01_1_M010,2,no i don t want to argue with him but it s about time he realized that nobody believes larry is alive anymore .
Ses05F_impro06_F020,2,thanks .
Ses05F_impro04_F022,2,that s really hard to hear .
Ses01M_impro05_M001,2,where is my bag ? come on i ve been here for four hours .
Ses05M_impro02_F002,3,what ? no you can t !
Ses05M_script03_1_M009,1,things that ought to matter most dreadfully don t matter at all when one s happy do they ?
Ses05M_script01_3_M023,2,it s so mixed up with so many other things .
Ses01F_script03_1_F000,3,is it them ?
Ses02M_impro02_F008,2,i ll send you lots of pictures .
Ses05F_script02_2_M013,2,okay i been trying to work this backwards but i can t seem to pinpoint a moment when we took a turn for the worst here .
Ses02F_script03_1_F002,3,what re we gonna do ?
Ses05F_script02_1_M025,4,for real ?
Ses04F_impro08_F001,5,okay . well did you go through the automated menu ? most of your requests can be taken care of through that .
Ses01F_script03_1_M001,3,i wonder .
Ses03F_impro06_F016,2,so handsome so young so gifted .
Ses03M_impro02_M029,2,it s just going to be it s going to go faster than you think .
Ses01M_script03_1_F002,3,what we re going to do ?
Ses02M_script03_1_M006,3,what do we do if they suddenly walk in on us ?
Ses04F_impro07_F065,1, laughter .
Ses05M_script01_1_F031,4,what the hell is this ?
Ses05F_script01_1_F030,2,no i don t want a diagram but chris your father thinks larry s coming back .
Ses05F_script01_2_M000,5,why does that bother you ?
Ses04M_script03_1_M002,3,it must be them then .
Ses01M_impro06_M014,2,it was kind of like boom . . . done
Ses02M_script03_2_F035,0,you are far too temperamental . try to control yourself .
Ses03F_script02_1_M018,4,what ? are you kidding me ? we just got here . we d miss it . what s the point of coming down there if we just turn around and go home ?
Ses03F_script01_1_M000,5,he saw it .
Ses02F_impro05_F003,4,how do you lose a suitcase ? a huge suitcase ?
Ses03M_impro01_M018,2,just as i want . ugh .
Ses03M_script03_2_M044,0,just shut up .
Ses05M_impro03_F020,1,oh .
Ses02F_script02_2_M009,5,we ve missed them twice . that s not ever .
Ses03F_impro08_F024,5,well ten hours worth of minutes 
Ses04M_impro04_F010,4,excuse me ?
Ses02M_impro07_F016,1,you get to like be a part of that .
Ses02M_script01_3_M004,4,what ?
Ses03M_impro08b_F002,2,i ve already been through this five times with these people . i ve been calling every single day .
Ses03F_impro03_M009,4,oh 
Ses02M_impro02_F004,2,it s dangerous i mean how can you make sure that you ll
Ses05F_impro05_M038,2,obviously i m doing everything that i can here .
Ses04F_script03_2_F008,2,oh dear . i m bored with this conversation .
Ses05F_script03_1_M016,1,no that fire will fade along with our passion .
Ses02M_impro04_M020,2,i mean i don t know i don t see i don t see any other way any other way around it right now .
Ses02F_script03_1_F002,3,what re we gonna do ?
Ses05M_impro08_M016,5,okay ? can you tell me what that says ?
Ses05F_script01_1_M030,2,i can t help it . i know her best . i was brought up next door to here the easiest when i think of somebody for my wife i think of annie . do you want a diagram ?
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses01F_script01_1_M016,5,you know it s not just my business .
Ses03M_impro05b_M007,2,okay . i m leaving la tomorrow for san diego driving there . so i m going to leave without all my lost property ? that s what you want me to do ? um
Ses05F_impro02_F023,2,i know . i know it s not fair .
Ses01F_impro03_M002,4,shut up . no in vegas ?
Ses03F_impro06_F003,2,it s weird cause it s like you expected it to happen and eventually 
Ses02F_script02_2_M046,1,or not .
Ses04M_impro01_M011,2,what if i pay you money ?
Ses01M_script02_2_M051,5,are you cold huh ? do you want to go home ?
Ses02F_impro05_F005,4,fifty dollars ? for my suitcase ? i mean the suitcase itself was like a hundred and fifty dollar just for the suitcase but all the things inside all my clothes all my personal belongings the sentimental value not to mention which is more more than all of that together .
Ses05M_script02_1_M024,2,for real ?
Ses01M_impro06_F016,5,mmhmm .
Ses02F_impro03_F017,1,yeah yeah i called them . i called them and of course they were so excited cause they love him . like they always have . um 
Ses01M_script01_1_F031,2,he thinks he s coming back chris . you marry that girl you re pronouncing him dead .
Ses05F_impro01_F015,2,no .
Ses01M_impro06_F020,5,it gets better .
Ses05M_script03_2_F009,5,no thanks .
Ses01M_script01_1_F003,4,what was he doing here at four in the morning ?
Ses01F_script02_1_F001,2, breathing 
Ses05M_impro07_F009,1,yeah that s awesome .
Ses01M_script03_1_F002,3,what we re going to do ?
Ses03M_script01_3_F012,1,i guess that s why i came .
Ses03M_impro08a_F021,0,i am a realtor and this is my business . people are calling me all the time but you know and i don t have a land line . i can t afford to have a land line
Ses04M_script01_1_M034,2,father forgot about larry we d have a regular wedding and everything happy . if i can t get that here then i ll have to get out .
Ses01M_script01_2_M017,0,what the hell do you want from me kate ?
Ses03M_impro05a_F015,2,sir please please i would ask you to just calm down for a second 
Ses03F_impro04_F011,4,really ?
Ses04F_script02_2_M041,2,no i know but still . i know i don t make you happy .
Ses04F_impro08_M024,0,attached to it and you don t send it to me i m going to get very upset .
Ses03F_impro06_M004,2,he was in chemo the whole time right ?
Ses05F_impro02_F031,2,i m going to miss their first words .
Ses03M_script01_3_M002,4,why ?
Ses01F_script03_2_M004,5,you went out of your way to torture me over peter burden .
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses05F_impro04_M042,5,but you ve got to keep looking for other stuff . you ve got to do it on your own too . okay ?
Ses01F_impro05_F016,0,we flew in from paris . i ve been shopping for three weeks .
Ses02M_script02_1_M022,4,why not ?
Ses04F_impro07_M061,5,or um campus cruiser . you can drive people around .
Ses01F_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses03M_impro03_F002,4,shut up . oh my god . really ? just like that ? you just asked the question and what . . .how did you ask ?
Ses04F_impro05_F007,4,wait . what ?
Ses04M_impro08_F000,2,hi . i ve been on the phone for an hour trying to get a little discrepancy on my bill fixed . i was charged for two hundred dollars worth of calls that i didn t make .
Ses01F_script03_1_M003,3, breathing 
